adsorption_measurement.adsorption_energy,adsorption_measurement.method.software,adsorption_measurement.method.exchange_correlation,adsorption_measurement.method.basis_set,adsorption_measurement.method.potentials,adsorption_measurement.method.is_spin_polarization,adsorption_measurement.method.is_zero_point_energy,adsorption_measurement.method.is_fixed_substrate,adsorption_measurement.adsorbate_species.formula,adsorption_measurement.adsorbate_species.smiles,adsorption_measurement.adsorbate_species.molecular_formula,adsorption_measurement.adsorbate_species.connectivity_smiles,adsorption_measurement.bulk_surface_property_set.termination,adsorption_measurement.bulk_surface_property_set.space_group,adsorption_measurement.bulk_surface_property_set.bulk_surface_material.name,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_1,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_2,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_3,adsorption_measurement.bulk_surface_property_set.facet.name,adsorption_measurement.bulk_surface_property_set.cell_symmetry.name,adsorption_measurement.adsorbate_fraction.numeric,adsorption_measurement.adsorbate_fraction.unit,adsorption_measurement.adsorption_site.site_name,adsorbate_num_atoms,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,double,triple,termination_atomic_num,facet_num
-1.99,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Ir,Fm3m,Ir,3.837,,,(100),3x3,0.1111,Ir,t(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77.0,100
-6.85,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,P,[P],P,[P],Ir,Fm3m,Ir,3.837,,,(100),3x3,0.1111,Ir,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,100
-6.31,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,S,[S],S,[S],Ir,Fm3m,Ir,3.837,,,(100),3x3,0.1111,Ir,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,100
-0.65,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Ir,Fm3m,Ir,3.837,,,(111),3x3,0.1111,Ir,h(diag),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77.0,111
-0.65,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Ir,Fm3m,Ir,3.837,,,(111),3x3,0.1111,Ir,b(diag),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77.0,111
-3.27,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Cl,[Cl],Cl,[Cl],Ir,Fm3m,Ir,3.837,,,(111),3x3,0.1111,Ir,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-6.07,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Si,[Si],Si,[Si],Ir,Fm3m,Ir,3.837,,,(111),3x3,0.1111,Ir,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-1.54,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Ir,Fm3m,Ir,3.837,,,(211),1x3,0.1111,Ir,t1(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77.0,211
-2.52,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K,[K],K,[K],Ni,Fm3m,Ni,3.479,,,(100),3x3,0.1111,Ni,b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,100
-2.51,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Mg,[Mg],Mg,[Mg],Ni,Fm3m,Ni,3.479,,,(100),3x3,0.1111,Ni,4f,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,100
-0.67,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Ni,Fm3m,Ni,3.479,,,(111),3x3,0.1111,Ni,b(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.0,111
-0.67,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Ni,Fm3m,Ni,3.479,,,(111),3x3,0.1111,Ni,f(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.0,111
-0.67,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Ni,Fm3m,Ni,3.479,,,(111),3x3,0.1111,Ni,h(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.0,111
-3.27,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,O,[O],O,[O],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,fcc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.05,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH4,C,CH4,C,Re,P63/mmc,Re,2.76,2.76,4.46,(0001),2x2,0.25,Re,top,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0001
-1.66,[no data],RPBE,plane wave,ultrasoft pseudopotential,,,False,NH2,[NH2],NH2,[NH2],Ru,,Ru,,,,(0001),4x2,0.125,Ru,bridge,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.24,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,H,[H],H,[H],Ir,,Ir,,,,(111),3x3,0.1111,Ir,terrace,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-1.64,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH2,[CH2],CH2,[CH2],Pt,,Pt,,,,(111),3x3,0.1111,Pt,terrace,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-4.07,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH3CH2OH,CCO,CH3CH2OH,CCO,Cu,Fm3m,Cu,3.66,3.66,3.66,(111),3x3,0.1111,Cu,terrace,9,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
-0.89,[no data],RPBE,plane wave,ultrasoft pseudopotential,,,True,NH,[NH],NH,[NH],Ru,,Ru,2.74,2.74,4.47,(0001),2x2,0.25,Ru,hcp,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-1.32,[no data],RPBE,plane wave,ultrasoft pseudopotential,,,True,NH3,N,NH3,N,Ru,,Ru,2.74,2.74,4.47,(0001),2x2,0.25,Ru,ontop,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-3.64,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH3CHOH,C[CH]O,CH3CHOH,C[CH]O,Ir,,Ir,,,,(111),3x3,0.1111,Ir,terrace,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-3.34,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH3CO,C[C]=O,CH3CO,C[C][O],Pd,,Pd,3.99,,,(111),3x3,0.1111,Pd,terrace,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.0,111
-3.58,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH3CO,C[C]=O,CH3CO,C[C][O],Ir,,Ir,,,,(111),3x3,0.1111,Ir,terrace,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,111
-0.35,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Re,,Re,,,,(111),2x2,0.25,Re,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,111
0.49,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Ir,Fm3m,Ir,3.86,,,(111),2x2,0.25,Ir,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
0.19,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Ru,,Ru,,,,(111),2x2,0.25,Ru,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,111
0.3,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Cu,Fm3m,Cu,3.66,,,(111),2x2,0.25,Cu,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
0.2,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Ni,Fm3m,Ni,3.52,3.52,3.52,(111),2x2,0.25,Ni,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111
0.05,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Co,,Co,,,,(111),2x2,0.25,Co,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,111
-0.85,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Mn,,Mn,,,,(111),2x2,0.25,Mn,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,111
-0.14,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Fe,,Fe,,,,(111),2x2,0.25,Fe,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,111
0.94,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Au,Fm3m,Au,4.18,,,(211),3x2,0.0000,Au,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,211
0.49,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Ag,Fm3m,Ag,,,,(211),1x3,0.0000,Ag,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,211
0.36,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Pt,Fm3m,Pt,2.82,2.82,2.82,(211),2x1,0.0000,Pt,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,211
0.34,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Pd,Fm3m,Pd,,,,(211),1x3,0.0000,Pd,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,211
-1.36,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Re,,Re,,,,(211),1x3,0.0000,Re,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,211
-0.4,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Ir,,Ir,,,,(211),1x3,0.0000,Ir,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,211
-0.69,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Ru,,Ru,,,,(211),1x3,0.0000,Ru,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,211
-0.37,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Rh,Fm3m,Rh,,,,(211),1x3,0.0000,Rh,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,211
-0.04,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Cu,Fm3m,Cu,,,,(211),1x3,0.0000,Cu,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211
-0.5,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Ni,Fm3m,Ni,,,,(211),2x1,0.0000,Ni,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
-0.64,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Co,,Co,,,,(211),1x3,0.0000,Co,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,211
-1.28,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Mn,,Mn,,,,(211),,0.0000,Mn,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,211
-1.12,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Fe,,Fe,,,,(211),,0.0000,Fe,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,211
-0.55,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH3,N,NH3,N,Re,,Re,,,,(111),2x2,0.25,Re,,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,111
-0.56,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH3,N,NH3,N,Ru,,Ru,,,,(111),2x2,0.25,Ru,,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,111
-1.39,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH2,[NH2],NH2,[NH2],Re,,Re,,,,(211),1x3,0.0000,Re,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,211
-1.45,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH2,[NH2],NH2,[NH2],Mo,,Mo,,,,(211),,0.0000,Mo,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,211
-0.87,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH2,[NH2],NH2,[NH2],Ir,,Ir,,,,(211),1x3,0.0000,Ir,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,211
-0.02,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH2,[NH2],NH2,[NH2],Pd,Fm3m,Pd,,,,(211),1x3,0.0000,Pd,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,211
0.63,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH2,[NH2],NH2,[NH2],Au,Fm3m,Au,4.18,,,(211),3x2,0.0000,Au,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,211
0.58,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH2,[NH2],NH2,[NH2],Ag,Fm3m,Ag,,,,(211),1x3,0.0000,Ag,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,211
0.34,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH2,[NH2],NH2,[NH2],Cd,,Cd,,,,(211),,0.0000,Cd,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,211
-0.92,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH,[NH],NH,[NH],Co,,Co,,,,(111),2x2,0.25,Co,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,111
0.47,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH,[NH],NH,[NH],Ir,Fm3m,Ir,3.86,,,(111),2x2,0.25,Ir,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
0.79,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH3,[CH3],CH3,[CH3],Pd,Fm3m,Pd,,,,(211),1x3,0.0000,Pd,,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,211
0.06,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH3,[CH3],CH3,[CH3],Ru,,Ru,,,,(211),1x3,0.0000,Ru,,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,211
-0.13,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH3,[CH3],CH3,[CH3],Re,,Re,,,,(211),1x3,0.0000,Re,,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,211
-2.81,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Na,[Na],Na,[Na],Au,Fm3m,Au,4.099,,,(211),1x3,0.1111,Au,h5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,211
-0.57,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Cu,Fm3m,Cu,3.567,,,(100),3x3,0.1111,Cu,4f(diag),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,100
-1.79,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,HCN,C#N,HCN,[CH][N],Ir,Fm3m,Ir,3.837,,,(100),3x3,0.1111,Ir,t(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.0,100
-3.05,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Na,[Na],Na,[Na],Ir,Fm3m,Ir,3.837,,,(100),3x3,0.1111,Ir,4f,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,100
-5.36,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,N,[N],N,[N],Ir,Fm3m,Ir,3.837,,,(111),3x3,0.1111,Ir,h,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,111
-5.48,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Ca,[Ca],Ca,[Ca],Ir,Fm3m,Ir,3.837,,,(211),1x3,0.1111,Ir,h5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,211
0.43,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,OH,[OH],OH,[OH],Rh,,Rh,3.85,,,(111),2x2,0.25,Rh,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-3.91,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,N,[N],N,[N],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,fcc,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-6.27,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,C,[C],C,[C],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,fcc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-3.7,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,OH,[OH],OH,[OH],Re,P63/mmc,Re,2.76,2.76,4.46,(0001),2x2,0.25,Re,hcp,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0001
-2.25,VASP,PBE,plane wave,projector augmented wave,,True,False,CO,[C]#[O],CO,[C][O],Mo,,Mo2C,,,,(001),2x2,0.25,Mo,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.0,001
-1.93,VASP,PBE,plane wave,projector augmented wave,,True,False,CO,[C]#[O],CO,[C][O],C,,Mo2C,,,,(001),2x2,0.25,Mo,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,001
-0.1,VASP,PBE,plane wave,projector augmented wave,,True,False,CH4,C,CH4,C,Mo,,Mo2C,,,,(001),2x2,0.25,Mo,,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,001
-0.05,VASP,PBE,plane wave,projector augmented wave,,True,False,CH4,C,CH4,C,C,,Mo2C,,,,(001),2x2,0.25,Mo,,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,001
-0.77,VASP,PBE,plane wave,projector augmented wave,,True,False,CH3OH,CO,CH3OH,CO,Mo,,Mo2C,,,,(001),2x2,0.25,Mo,,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,001
-0.52,[no data],RPBE,plane wave,ultrasoft pseudopotential,,,True,H,[H],H,[H],Ru,,Ru,2.74,2.74,4.47,(0001),2x2,0.25,Ru,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.29,[no data],RPBE,plane wave,ultrasoft pseudopotential,,,True,N,[N],N,[N],Ru,,Ru,2.74,2.74,4.47,(0001),2x2,0.25,Ru,hcp,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-2.68,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH2CO,C=C=O,CH2CO,[CH2][C][O],Rh,Fm3m,Rh,,,,(111),3x3,0.1111,Rh,terrace,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45.0,111
-1.41,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH2OH,[CH2]O,CH2OH,[CH2]O,Rh,Fm3m,Rh,,,,(111),3x3,0.1111,Rh,terrace,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-0.24,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH2OH,[CH2]O,CH2OH,[CH2]O,Ag,,Ag,,,,(111),3x3,0.1111,Ag,terrace,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,111
-0.46,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH2OH,[CH2]O,CH2OH,[CH2]O,Cu,Fm3m,Cu,3.66,3.66,3.66,(111),3x3,0.1111,Cu,terrace,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111
-1.59,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH2OH,[CH2]O,CH2OH,[CH2]O,Pt,,Pt,,,,(111),3x3,0.1111,Pt,terrace,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.62,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,False,CH2O,C=O,CH2O,[CH2][O],Ag,,Ag,,,,(111),3x3,0.1111,Ag,terrace,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.0,111
