adsorption_energy,exchange_correlation,potentials,adsorbate_formula,adsorbate_smiles,adsorbate_molecular_formula,adsorbate_connectivity_smiles,adsorption_measurement.bulk_surface_property_set.termination,adsorption_measurement.bulk_surface_property_set.space_group,adsorption_measurement.bulk_surface_property_set.bulk_surface_material.name,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_2,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_3,adsorption_measurement.bulk_surface_property_set.facet.name,adsorption_measurement.adsorbate_fraction.numeric,adsorption_measurement.adsorbate_fraction.unit,adsorption_measurement.adsorption_site.site_name,adsorbate_num_atoms,atomic_num_1,atomic_num_2,atomic_num_3,atomic_num_4,atomic_num_5,atomic_num_6,atomic_num_6,atomic_num_8,atomic_num_9,atomic_num_10,atomic_num_1,atomic_num_12,atomic_num_13,atomic_num_14,atomic_num_15,atomic_num_16,atomic_num_17,atomic_num_18,atomic_num_19,atomic_num_20,atomic_num_21,atomic_num_22,atomic_num_23,atomic_num_24,atomic_num_25,atomic_num_26,atomic_num_27,atomic_num_28,atomic_num_29,atomic_num_30,double,triple,termination_atomic_num,facet_num,software,spin_polarization,zero_point_energy,Fixed_Substrate,LatticeConstant1,facet,Substrate_Symmetry
-0.7,PW91,ultrasoft pseudopotential,NH3,N,NH3,N,Pt,fm3m,Pt,,,(111),0.25,Pt,top,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,2x2
-1.94,PW91,ultrasoft pseudopotential,NO,[N]=O,NO,[N][O],Pt,fm3m,Pt,,,(111),0.25,Pt,fcc,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111.0,VASP,False,False,False,3.99,111.0,2x2
-0.31,PW91,ultrasoft pseudopotential,CH3OH,CO,CH3OH,CO,Pd,Fm3m,Pd,3.86,3.86,(111),0.25,Pd,atop,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111.0,VASP,False,False,False,3.86,111.0,2x2
-2.46,PW91,ultrasoft pseudopotential,CHO,[CH]=O,CHO,[CH][O],Pd,Fm3m,Pd,3.86,3.86,(111),0.25,Pd,"η2-η1-C,O",3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.0,111.0,VASP,False,False,False,3.86,111.0,2x2
-2.77,PW91,ultrasoft pseudopotential,H,[H],H,[H],Pd,Fm3m,Pd,3.86,3.86,(111),0.25,Pd,three-fold hollow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111.0,VASP,False,False,False,3.86,111.0,2x2
-0.45,PW91,ultrasoft pseudopotential,CH3OH,CO,CH3OH,CO,Pt,Fm3m,Pt,2.81,2.81,(111),0.25,Pt,atop,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,2.81,111.0,2x2
-0.51,PW91,ultrasoft pseudopotential,CH2O,C=O,CH2O,[CH2][O],Pt,Fm3m,Pt,2.81,2.81,(111),0.25,Pt,di-σ,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111.0,VASP,False,False,False,2.81,111.0,2x2
-1.74,PW91,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Pt,Fm3m,Pt,2.81,2.81,(111),0.25,Pt,three-fold hollow,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,111.0,VASP,False,False,False,2.81,111.0,2x2
-3.69,PW91,projector augmented wave,HCOO,[O]C=O,HCOO,[O][CH][O],Ni,,Ni,3.52,3.52,(110),0.1667,Ni,short bridge,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,110.0,VASP,True,False,False,3.52,110.0,2x3
-0.71,PW91,projector augmented wave,HCOOH,OC=O,HCOOH,O[CH][O],Ni,,Ni,3.52,3.52,(110),0.1667,Ni,Atop,5,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,110.0,VASP,True,False,False,3.52,110.0,2x3
-2.73,PW91,projector augmented wave,H,[H],H,[H],Ni,,Ni,3.52,3.52,(110),0.1667,Ni,pseudo-three-fold,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,110.0,VASP,True,False,False,3.52,110.0,2x3
-3.03,PW91,projector augmented wave,HCOO,[O]C=O,HCOO,[O][CH][O],Ni,Fm3m,Ni,3.52,3.52,(111),0.1111,Ni,bidentate,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,111.0,VASP,True,False,False,3.52,111.0,3x3
-0.43,PW91,projector augmented wave,HCOOH,OC=O,HCOOH,O[CH][O],Ni,Fm3m,Ni,3.52,3.52,(111),0.1111,Ni,atop,5,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.0,111.0,VASP,True,False,False,3.52,111.0,3x3
1.37,RPBE,ultrasoft pseudopotential,CH,[CH],CH,[CH],Co,,Co,2.51,2.51,(0001),0.0,Co,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1.0,Dacapo,False,False,False,2.51,1.0,2x2
-1.38,"B3LYP-VWN5, BSSE-corrected",effective core potential,CO,[C]#[O],CO,[C][O],Pt,,Pt,,,(100),0.125,Pt,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,100.0,Crystal09,False,False,True,3.6624292517006807,100.0,c(4x4)
-1.4,"B3LYP-VWN5, BSSE-corrected",effective core potential,CO,[C]#[O],CO,[C][O],Pt,,Pt,,,(100),0.25,Pt,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.0,100.0,Crystal09,False,False,True,3.6624292517006807,100.0,(2x2)
-1.56,"B3LYP-VWN5, BSSE-corrected",effective core potential,CO,[C]#[O],CO,[C][O],Ru,,Ru,,,(0001),0.1111,Ru,top,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,1.0,Crystal09,False,False,True,3.6624292517006807,1.0,(3x3)
-1.3,BEEF-vdW,projector augmented wave,O,[O],O,[O],Zn,,ZnO,,5.32,(0001),0.125,Zn,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,1.0,GPAW,False,False,False,3.33,1.0,2x2
-3.98,BEEF-vdW,projector augmented wave,CO3,[O]C(=O)[O],CO3,[O][C]([O])[O],Zn,,ZnO,,5.32,(0001),0.125,Zn,,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,1.0,GPAW,False,False,False,3.33,1.0,2x2
-1.5,BEEF-vdW,projector augmented wave,OH,[OH],OH,[OH],Zn,,ZnO,,5.32,(0001),0.125,Zn,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,1.0,GPAW,False,False,False,3.33,1.0,2x2
-0.45,BEEF-vdW,projector augmented wave,H2O,O,H2O,O,Zn,,ZnO,,5.32,(0001),0.125,Zn,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,1.0,GPAW,False,False,False,3.33,1.0,2x2
-2.21,PW91,ultrasoft pseudopotential,CO,[C]#[O],CO,[C][O],Ru,,Pt,,,(111),0.3333,Ru,HCP,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,111.0,VASP,False,False,False,3.991,111.0,(√3x√3)R30°
-0.46,PW91,projector augmented wave,CH2OHCHOHCH2OH,OCC(CO)O,CH2OHCHOHCH2OH,OCC(CO)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,14,8,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
-0.19,PW91,projector augmented wave,CH2OHCHOHCHOH,OCC([CH]O)O,CH2OHCHOHCHOH,OCC([CH]O)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,13,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
-0.07,PW91,projector augmented wave,CH2OHCOHCHOH,OC[C]([CH]O)O,CH2OHCOHCHOH,OC[C]([CH]O)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.11,PW91,projector augmented wave,CH2OHCHOHCOH,OCC([C]O)O,CH2OHCHOHCOH,OCC([C]O)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,12,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.49,PW91,projector augmented wave,CH2OHCHOHC(O),[O][C]C(CO)O,CH2OHCHOHC(O),[O][C]C(CO)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,11,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.7,PW91,projector augmented wave,CH2OHC(O)CHOH,OC[C]([CH]O)[O],CH2OHC(O)CHOH,OC[C]([CH]O)[O],Pt,Fm3m,Pt,,,(111),0.0625,Pt,,11,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.57,PW91,projector augmented wave,COHCHOHCOH,O[C]C([C]O)O,COHCHOHCOH,O[C]C([C]O)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.82,PW91,projector augmented wave,CHOHCOHCH(O),[O][CH][C]([CH]O)O,CHOHCOHCH(O),[O][CH][C]([CH]O)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.82,PW91,projector augmented wave,CHOHCOHC(O),[O][C][C]([CH]O)O,CHOHCOHC(O),[O][C][C]([CH]O)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,9,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
2.45,PW91,projector augmented wave,C(O)C(O)C(O),[O][C][C]([C][O])[O],C(O)C(O)C(O),[O][C][C]([C][O])[O],Pt,Fm3m,Pt,,,(111),0.0625,Pt,,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
-3.47,PBE-D3,projector augmented wave,Cl,[Cl],Cl,[Cl],Ag,Fm3m,Ag,,,(211),0.1111,Ag,b1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,211.0,VASP,True,False,False,4.074,211.0,1x3
-0.37,PBE-D3,projector augmented wave,HCl,Cl,HCl,Cl,Cu,Fm3m,Cu,,,(100),0.1111,Cu,4f,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,100.0,VASP,True,False,False,3.567,100.0,3x3
-2.23,PBE-D3,projector augmented wave,Na,[Na],Na,[Na],Cu,Fm3m,Cu,,,(100),0.1111,Cu,4f,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,100.0,VASP,True,False,False,3.567,100.0,3x3
-0.51,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.51,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Cu,Fm3m,Cu,,,(111),0.1111,Cu,h(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-3.29,PBE-D3,projector augmented wave,Fe,[Fe],Fe,[Fe],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.71,PBE-D3,projector augmented wave,H2S,S,H2S,S,Cu,Fm3m,Cu,,,(111),0.1111,Cu,t,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,b(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,h(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,t(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,b(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,h(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,t(lr),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,b(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Cu,Fm3m,Cu,,,(111),0.1111,Cu,f(ud),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-1.7,PW91,ultrasoft pseudopotential,OH,[OH],OH,[OH],Au,Fm3m,Au,4.18,4.18,(111),0.25,Au,bridge,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,111.0,Dacapo,False,True,False,4.18,111.0,2x2
0.06,RPBE,ultrasoft pseudopotential,NO,[N]=O,NO,[N][O],Au,Fm3m,Au,4.18,4.18,(111),0.25,Au,top,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79.0,111.0,Dacapo,False,False,False,4.18,111.0,2x2
-3.55,RPBE,ultrasoft pseudopotential,N,[N],N,[N],Pd,Fm3m,Pd,3.99,3.99,(111),0.25,Pd,fcc,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111.0,Dacapo,False,False,False,3.99,111.0,2x2
-4.66,PW91,ultrasoft pseudopotential,S,[S],S,[S],Pd,Fm3m,Pd,3.99,3.99,(111),0.25,Pd,fcc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111.0,Dacapo,False,True,False,3.99,111.0,2x2
-4.12,RPBE,ultrasoft pseudopotential,S,[S],S,[S],Pd,Fm3m,Pd,3.99,3.99,(111),0.25,Pd,fcc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,111.0,Dacapo,False,False,False,3.99,111.0,2x2
0.08,RPBE,ultrasoft pseudopotential,N2,N#N,N2,[N][N],Pd,Fm3m,Pd,3.99,3.99,(111),0.25,Pd,top,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,111.0,Dacapo,False,False,False,3.99,111.0,2x2
-2.75,RPBE,projector augmented wave,CH2CH,[CH]=C,CH2CH,[CH][CH2],Mo,,Mo2C,6.173,5.322,(001),0.25,Mo,H_C(l),5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.0,1.0,GPAW,False,False,False,4.839,1.0,1x1
-2.72,PW91,ultrasoft pseudopotential,H,[H],H,[H],Pt,Fm3m,Pt,4.0,4.0,(111),0.25,Pt,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,Dacapo,False,True,False,4.0,111.0,2x2
-3.14,RPBE,ultrasoft pseudopotential,H,[H],H,[H],Ta,,Ta,,,(110),0.25,Ta,3-fold hollow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,110.0,Dacapo,False,False,False,3.6624292517006807,110.0,2x2
-0.27,RPBE,projector augmented wave,CO,[C]#[O],CO,[C][O],Zn,,ZnO,,5.32,(0001),0.125,Zn,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,1.0,GPAW,False,False,False,3.35,1.0,2x2
1.61,PW91,projector augmented wave,CH2(O)CHOHCH2(O),[O]CC(C[O])O,CH2(O)CHOHCH2(O),[O]CC(C[O])O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,10,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
0.83,PW91,projector augmented wave,CH2OHCH(O)COH,OCC([C]O)[O],CH2OHCH(O)COH,OCC([C]O)[O],Pt,Fm3m,Pt,,,(111),0.0625,Pt,,11,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
1.08,PW91,projector augmented wave,COHCOHC(O),[O][C][C]([C]O)O,COHCOHC(O),[O][C][C]([C]O)O,Pt,Fm3m,Pt,,,(111),0.0625,Pt,,8,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
1.85,PW91,projector augmented wave,COHC(O)C(O),[O][C][C]([C]O)[O],COHC(O)C(O),[O][C][C]([C]O)[O],Pt,Fm3m,Pt,,,(111),0.0625,Pt,,7,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111.0,VASP,False,False,False,3.99,111.0,4x4
-3.49,PBE-D3,projector augmented wave,Fe,[Fe],Fe,[Fe],Ag,Fm3m,Ag,,,(211),0.1111,Ag,h5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0,211.0,VASP,True,False,False,4.074,211.0,1x3
-0.51,PBE-D3,projector augmented wave,COS,O=C=S,COS,[O][C][S],Cu,Fm3m,Cu,,,(111),0.1111,Cu,b(lr),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,111.0,VASP,True,False,False,3.567,111.0,3x3
-2.6,PBE-D3,projector augmented wave,Na,[Na],Na,[Na],Cu,Fm3m,Cu,,,(211),0.1111,Cu,h5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211.0,VASP,True,False,False,3.567,211.0,1x3
-4.09,PBE-D3,projector augmented wave,Al,[Al],Al,[Al],Fe,Im3m,Fe,,,(110),0.1111,Fe,lb,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110.0,VASP,True,False,False,2.801,110.0,3x3
-2.37,PBE-D3,projector augmented wave,Mg,[Mg],Mg,[Mg],Ni,Fm3m,Ni,,,(111),0.1111,Ni,h,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111.0,VASP,True,False,False,3.479,111.0,3x3
-3.74,PBE-D3,projector augmented wave,Mn,[Mn],Mn,[Mn],Ni,Fm3m,Ni,,,(111),0.1111,Ni,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28.0,111.0,VASP,True,False,False,3.479,111.0,3x3
-1.05,PBE-D3,projector augmented wave,NH3,N,NH3,N,Ni,Fm3m,Ni,,,(111),0.1111,Ni,t,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111.0,VASP,True,False,False,3.479,111.0,3x3
-5.43,PBE-D3,projector augmented wave,N,[N],N,[N],Ni,Fm3m,Ni,,,(111),0.1111,Ni,f,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111.0,VASP,True,False,False,3.479,111.0,3x3
-2.54,PBE-D3,projector augmented wave,Na,[Na],Na,[Na],Ni,Fm3m,Ni,,,(111),0.1111,Ni,f,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111.0,VASP,True,False,False,3.479,111.0,3x3
-2.54,PBE-D3,projector augmented wave,Na,[Na],Na,[Na],Ni,Fm3m,Ni,,,(111),0.1111,Ni,h,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111.0,VASP,True,False,False,3.479,111.0,3x3
-5.26,PBE-D3,projector augmented wave,P,[P],P,[P],Ni,Fm3m,Ni,,,(111),0.1111,Ni,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111.0,VASP,True,False,False,3.479,111.0,3x3
-5.45,PBE-D3,projector augmented wave,S,[S],S,[S],Ni,Fm3m,Ni,,,(111),0.1111,Ni,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111.0,VASP,True,False,False,3.479,111.0,3x3
-4.38,PBE-D3,projector augmented wave,Ca,[Ca],Ca,[Ca],Ni,Fm3m,Ni,,,(211),0.1111,Ni,h5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211.0,VASP,True,False,False,3.479,211.0,1x3
-1.85,PBE-D3,projector augmented wave,HCN,C#N,HCN,[CH][N],Ni,Fm3m,Ni,,,(211),0.1111,Ni,b2(diag),3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,211.0,VASP,True,False,False,3.479,211.0,1x3
