adsorption_energy,exchange_correlation,potentials,adsorbate_formula,adsorbate_connectivity_smiles,termination,fraction,adsorbate_num_atoms,atomic_num_1,atomic_num_2,atomic_num_3,atomic_num_4,atomic_num_5,atomic_num_6,atomic_num_6.1,atomic_num_8,atomic_num_9,atomic_num_10,atomic_num_1.1,atomic_num_12,atomic_num_13,atomic_num_14,atomic_num_15,atomic_num_16,atomic_num_17,atomic_num_18,atomic_num_19,atomic_num_20,atomic_num_21,atomic_num_22,atomic_num_23,atomic_num_24,atomic_num_25,atomic_num_26,atomic_num_27,atomic_num_28,atomic_num_29,atomic_num_30,double,triple,termination_atomic_num,software,spin_polarization,zero_point_energy,Fixed_Substrate,LatticeConstant1,facet,Substrate_Symmetry
0.57,PW91,projector augmented wave,COHCHOHCOH,O[C]C([C]O)O,Pt,0.0625,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.82,PW91,projector augmented wave,CHOHCOHCH(O),[O][CH][C]([CH]O)O,Pt,0.0625,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.82,PW91,projector augmented wave,CHOHCOHC(O),[O][C][C]([CH]O)O,Pt,0.0625,9,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
2.45,PW91,projector augmented wave,C(O)C(O)C(O),[O][C][C]([C][O])[O],Pt,0.0625,6,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-3.47,PBE-D3,projector augmented wave,Cl,[Cl],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,211.0,1x3
-0.37,PBE-D3,projector augmented wave,HCl,Cl,Cu,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,100.0,3x3
-2.23,PBE-D3,projector augmented wave,Na,[Na],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,100.0,3x3
-0.51,PBE-D3,projector augmented wave,COS,[O][C][S],Cu,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.51,PBE-D3,projector augmented wave,COS,[O][C][S],Cu,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-3.29,PBE-D3,projector augmented wave,Fe,[Fe],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.71,PBE-D3,projector augmented wave,H2S,S,Cu,0.1111,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.3,PBE-D3,projector augmented wave,HCN,[CH][N],Cu,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,VASP,True,False,False,3.567,111.0,3x3
-1.7,PW91,ultrasoft pseudopotential,OH,[OH],Au,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,Dacapo,False,True,False,4.18,111.0,2x2
0.06,RPBE,ultrasoft pseudopotential,NO,[N][O],Au,0.25,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79.0,Dacapo,False,False,False,4.18,111.0,2x2
-3.55,RPBE,ultrasoft pseudopotential,N,[N],Pd,0.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Dacapo,False,False,False,3.99,111.0,2x2
-4.66,PW91,ultrasoft pseudopotential,S,[S],Pd,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Dacapo,False,True,False,3.99,111.0,2x2
-4.12,RPBE,ultrasoft pseudopotential,S,[S],Pd,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Dacapo,False,False,False,3.99,111.0,2x2
0.08,RPBE,ultrasoft pseudopotential,N2,[N][N],Pd,0.25,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,Dacapo,False,False,False,3.99,111.0,2x2
-2.75,RPBE,projector augmented wave,CH2CH,[CH][CH2],Mo,0.25,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.0,GPAW,False,False,False,4.839,1.0,1x1
-2.72,PW91,ultrasoft pseudopotential,H,[H],Pt,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,Dacapo,False,True,False,4.0,111.0,2x2
-3.14,RPBE,ultrasoft pseudopotential,H,[H],Ta,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,Dacapo,False,False,False,3.6624292517006807,110.0,2x2
-0.27,RPBE,projector augmented wave,CO,[C][O],Zn,0.125,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,GPAW,False,False,False,3.35,1.0,2x2
1.61,PW91,projector augmented wave,CH2(O)CHOHCH2(O),[O]CC(C[O])O,Pt,0.0625,10,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.83,PW91,projector augmented wave,CH2OHCH(O)COH,OCC([C]O)[O],Pt,0.0625,11,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.08,PW91,projector augmented wave,COHCOHC(O),[O][C][C]([C]O)O,Pt,0.0625,8,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.85,PW91,projector augmented wave,COHC(O)C(O),[O][C][C]([C]O)[O],Pt,0.0625,7,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-3.49,PBE-D3,projector augmented wave,Fe,[Fe],Ag,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0,VASP,True,False,False,4.074,211.0,1x3
-0.51,PBE-D3,projector augmented wave,COS,[O][C][S],Cu,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-2.6,PBE-D3,projector augmented wave,Na,[Na],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,211.0,1x3
-4.09,PBE-D3,projector augmented wave,Al,[Al],Fe,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,VASP,True,False,False,2.801,110.0,3x3
-2.37,PBE-D3,projector augmented wave,Mg,[Mg],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,111.0,3x3
-3.74,PBE-D3,projector augmented wave,Mn,[Mn],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,111.0,3x3
-1.05,PBE-D3,projector augmented wave,NH3,N,Ni,0.1111,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,111.0,3x3
-5.43,PBE-D3,projector augmented wave,N,[N],Ni,0.1111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,111.0,3x3
-2.54,PBE-D3,projector augmented wave,Na,[Na],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,111.0,3x3
-2.54,PBE-D3,projector augmented wave,Na,[Na],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,111.0,3x3
-5.26,PBE-D3,projector augmented wave,P,[P],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,111.0,3x3
-5.45,PBE-D3,projector augmented wave,S,[S],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,111.0,3x3
-4.38,PBE-D3,projector augmented wave,Ca,[Ca],Ni,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,211.0,1x3
-1.85,PBE-D3,projector augmented wave,HCN,[CH][N],Ni,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,VASP,True,False,False,3.479,211.0,1x3
-2.91,PBE-D3,projector augmented wave,KCl,[Cl-].[K+],Ni,0.0417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,VASP,True,False,False,3.479,211.0,2x4
-3.66,PBE-D3,projector augmented wave,Cl,[Cl],Pd,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,VASP,True,False,False,3.885,100.0,3x3
-5.16,PBE-D3,projector augmented wave,Fe,[Fe],Pd,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.0,VASP,True,False,False,3.885,100.0,3x3
-1.86,PBE-D3,projector augmented wave,HCN,[CH][N],Pd,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,VASP,True,False,False,3.885,100.0,3x3
-1.86,PBE-D3,projector augmented wave,HCN,[CH][N],Pd,0.1111,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,VASP,True,False,False,3.885,100.0,3x3
-0.61,PBE-D3,projector augmented wave,HCl,Cl,Pd,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,VASP,True,False,False,3.885,100.0,3x3
-5.04,PBE-D3,projector augmented wave,K2O,[K+].[O2-].[K+],Pd,0.0625,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,VASP,True,False,False,3.885,100.0,4x4
-2.31,PBE-D3,projector augmented wave,KCl,[Cl-].[K+],Pd,0.0625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,VASP,True,False,False,3.885,100.0,4x4
-2.85,PBE-D3,projector augmented wave,K,[K],Pd,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,VASP,True,False,False,3.885,100.0,3x3
-2.56,PW91,ultrasoft pseudopotential,NO,[N][O],Rh,0.1111,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.0,VASP,False,False,False,3.85,100.0,3x3
-1.18,RPBE,ultrasoft pseudopotential,OH,[OH],Au,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,Dacapo,False,False,False,4.18,111.0,2x2
-0.3,PW91,ultrasoft pseudopotential,NO,[N][O],Au,0.25,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79.0,Dacapo,False,True,False,4.18,111.0,2x2
-2.22,PW91,ultrasoft pseudopotential,NH,[NH],Au,0.25,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,Dacapo,False,True,False,4.18,111.0,2x2
-2.26,PW91,ultrasoft pseudopotential,NOH,[N]O,Au,0.25,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,Dacapo,False,True,False,4.18,111.0,2x2
-2.15,PW91,ultrasoft pseudopotential,NH2,[NH2],Pd,0.25,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Dacapo,False,True,False,3.99,111.0,2x2
-1.59,RPBE,ultrasoft pseudopotential,NH2,[NH2],Pd,0.25,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Dacapo,False,False,False,3.99,111.0,2x2
-3.45,PW91,ultrasoft pseudopotential,NH,[NH],Pd,0.25,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,Dacapo,False,True,False,3.99,111.0,2x2
-2.95,RPBE,projector augmented wave,CH2CH2,[CH2][CH2],Mo,0.25,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.0,GPAW,False,False,False,4.839,1.0,1x1
-3.11,RPBE,projector augmented wave,CH3CH2,[CH2]C,Mo,0.25,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,GPAW,False,False,False,4.839,1.0,1x1
-1.91,RPBE,projector augmented wave,O,[O],Mo,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,GPAW,False,False,False,4.839,1.0,1x1
-1.27,RPBE,projector augmented wave,OH,[OH],Mo,0.25,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,GPAW,False,False,False,4.839,1.0,1x1
-0.06,RPBE,projector augmented wave,H2O,O,Mo,0.25,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,GPAW,False,False,False,4.839,1.0,1x1
-1.85,RPBE,projector augmented wave,CO,[C][O],Mo,0.25,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.0,GPAW,False,False,False,4.839,1.0,1x1
-0.34,PW91,ultrasoft pseudopotential,CH3C(O)CH2CH3,CC[C]([O])C,Ru,0.1111,13,8,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.0,VASP,False,False,False,2.71,1.0,3x3
-1.95,PW91,ultrasoft pseudopotential,CH2OH,[CH2]O,Ru,0.2222,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,VASP,False,False,False,2.71,1.0,3x3
-1.75,PW91,ultrasoft pseudopotential,CH3CHOH,C[CH]O,Ru,0.2222,8,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,VASP,False,False,False,2.71,1.0,3x3
-1.71,PW91,ultrasoft pseudopotential,CH3CH2CHOH,CC[CH]O,Ru,0.2222,11,7,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,VASP,False,False,False,2.71,1.0,3x3
-2.0,PW91,ultrasoft pseudopotential,CO,[C][O],Ru,0.3333,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,VASP,False,False,False,3.823,1.0,(√3x√3)R30°
2.33,PW91,projector augmented wave,CH2(O)CH(O)CH2(O),[O]CC(C[O])[O],Pt,0.0625,9,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.45,PW91,projector augmented wave,CHOHCOHCOH,O[CH][C]([C]O)O,Pt,0.0625,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.58,PW91,projector augmented wave,CHOHC(O)CHOH,O[CH][C]([CH]O)[O],Pt,0.0625,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.68,PW91,projector augmented wave,CH2OHCOHC(O),[O][C][C](CO)O,Pt,0.0625,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.45,PW91,projector augmented wave,CH2OHC(O)CH(O),[O][CH][C](CO)[O],Pt,0.0625,10,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
0.79,PW91,projector augmented wave,COHCHOHC(O),[O][C]C([C]O)O,Pt,0.0625,9,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.18,PW91,projector augmented wave,CH(O)COHCOH,[O][CH][C]([C]O)O,Pt,0.0625,9,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.17,PW91,projector augmented wave,C(O)CHOHC(O),[O][C]C([C][O])O,Pt,0.0625,8,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
1.88,PW91,projector augmented wave,C(O)CH(O)C(O),[O][C]C([C][O])[O],Pt,0.0625,7,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,VASP,False,False,False,3.99,111.0,4x4
-4.59,PBE-D3,projector augmented wave,K2O,[K+].[O2-].[K+],Cu,0.0625,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,100.0,4x4
-1.94,PBE-D3,projector augmented wave,KCl,[Cl-].[K+],Cu,0.0625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,100.0,4x4
-4.78,PBE-D3,projector augmented wave,P,[P],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,100.0,3x3
-5.17,PBE-D3,projector augmented wave,S,[S],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,100.0,3x3
-4.92,PBE-D3,projector augmented wave,Si,[Si],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,100.0,3x3
-1.64,PBE-D3,projector augmented wave,Zn,[Zn],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,VASP,True,False,False,3.567,100.0,3x3
-3.6,PBE-D3,projector augmented wave,Al,[Al],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-4.67,PBE-D3,projector augmented wave,B,[B],Cu,0.1111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-3.18,PBE-D3,projector augmented wave,Ca,[Ca],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-3.18,PBE-D3,projector augmented wave,Ca,[Ca],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-3.18,PBE-D3,projector augmented wave,Ca,[Ca],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.51,PBE-D3,projector augmented wave,COS,[O][C][S],Cu,0.1111,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-3.57,PBE-D3,projector augmented wave,Cl,[Cl],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.33,PBE-D3,projector augmented wave,HCl,Cl,Cu,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-0.33,PBE-D3,projector augmented wave,HCl,Cl,Cu,0.1111,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
-1.45,PBE-D3,projector augmented wave,Zn,[Zn],Cu,0.1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,VASP,True,False,False,3.567,111.0,3x3
